pair_id,story_a_id,story_b_id,ok,error,num_events_a,num_events_b,num_matches,D_alignment,alignment_similarity,D_semantic,semantic_similarity,pred_event_rating_mean_joint
9ogv6m__9rprs0,9ogv6m,9rprs0,True,,13,2,0,1.0,0.0,1.0,0.0,1.583
5gp15g__9hpckv,5gp15g,9hpckv,True,,2,4,0,1.0,0.0,1.0,0.0,1.583
5ab0mq__77cwb1,5ab0mq,77cwb1,True,,2,3,0,1.0,0.0,1.0,0.0,1.583
2qvlhc__9cy5hf,2qvlhc,9cy5hf,True,,4,1,0,1.0,0.0,1.0,0.0,1.583
7nmutd__3pvkpd,7nmutd,3pvkpd,True,,4,8,0,1.0,0.0,1.0,0.0,1.583
8b7742__6wmvdm,8b7742,6wmvdm,True,,4,4,0,1.0,0.0,1.0,0.0,1.583
4jhavz__353ik1,4jhavz,353ik1,True,,2,1,1,0.3333333333333333,0.6666666666666667,0.4700235612690449,0.5299764387309551,2.2126783294641723
13z2e9__1hove5,13z2e9,1hove5,True,,4,1,0,1.0,0.0,1.0,0.0,1.583
3r7jlv__54wp4l,3r7jlv,54wp4l,True,,5,6,2,0.5833333333333334,0.41666666666666663,0.41758638247847557,0.5824136175215244,2.211124410736685
2hx8rw__9ri692,2hx8rw,9ri692,True,,5,10,3,0.38095238095238093,0.6190476190476191,0.4383276579901576,0.5616723420098424,2.2326553240125158
3bx94x__5mjmh3,3bx94x,5mjmh3,True,,4,1,0,1.0,0.0,1.0,0.0,1.583
5gp15g__540onp,5gp15g,540onp,True,,2,2,0,1.0,0.0,1.0,0.0,1.583
20vc2u__1f3zik,20vc2u,1f3zik,True,,3,2,1,0.6,0.4,0.4222378209233284,0.5777621790766716,2.2034120990397037
1urdwq__2fynqy,1urdwq,2fynqy,True,,1,3,0,1.0,0.0,1.0,0.0,1.583
3ly7k9__4mp3xl,3ly7k9,4mp3xl,True,,1,1,0,1.0,0.0,1.0,0.0,1.583
4ipjne__4c14gd,4ipjne,4c14gd,True,,3,1,1,0.2,0.8,0.3225133866071701,0.6774866133928299,2.3773847482475636
9b96y0__8zfjqp,9b96y0,8zfjqp,True,,5,2,0,1.0,0.0,1.0,0.0,1.583
8zlpfe__38ve65,8zlpfe,38ve65,True,,1,5,0,1.0,0.0,1.0,0.0,1.583
50rq03__64la9r,50rq03,64la9r,True,,3,2,0,1.0,0.0,1.0,0.0,1.583
6xe1w8__3jo8p6,6xe1w8,3jo8p6,True,,15,5,0,1.0,0.0,1.0,0.0,1.583
3lylkj__8d1zmm,3lylkj,8d1zmm,True,,3,2,0,1.0,0.0,1.0,0.0,1.583
2o8h4y__9n08k2,2o8h4y,9n08k2,True,,1,4,0,1.0,0.0,1.0,0.0,1.583
2s8u3j__3cvaqz,2s8u3j,3cvaqz,True,,1,1,0,1.0,0.0,1.0,0.0,1.583
9f12ql__9bns4e,9f12ql,9bns4e,True,,5,4,1,0.7777777777777778,0.2222222222222222,0.42988645285367966,0.5701135471463203,2.1603401527910595
9au6sj__7c1s88,9au6sj,7c1s88,True,,3,4,0,1.0,0.0,1.0,0.0,1.583
546qep__1ickyq,546qep,1ickyq,True,,2,3,0,1.0,0.0,1.0,0.0,1.583
9g4ga0__8d1zmm,9g4ga0,8d1zmm,True,,11,2,0,1.0,0.0,1.0,0.0,1.583
30c27g__6kk6fm,30c27g,6kk6fm,True,,3,6,0,1.0,0.0,1.0,0.0,1.583
144ni8__9wj62z,144ni8,9wj62z,True,,3,1,1,0.5,0.5,0.35990989208221436,0.6400901079177856,2.28183015178442
gb645__73kiq4,gb645,73kiq4,True,,4,5,2,0.5,0.5,0.3330370783805847,0.6669629216194153,2.306926672500372
90vqpv__6hzjec,90vqpv,6hzjec,True,,2,4,0,1.0,0.0,1.0,0.0,1.583
37e2ct__8e3gws,37e2ct,8e3gws,True,,2,1,0,1.0,0.0,1.0,0.0,1.583
1debp9__5ler6b,1debp9,5ler6b,True,,2,4,1,0.6666666666666666,0.33333333333333337,0.3656010031700134,0.6343989968299866,2.242831889806191
877rd6__8vz5z7,877rd6,8vz5z7,True,,2,7,2,0.16666666666666666,0.8333333333333334,0.35773743378619355,0.6422625662138064,2.3512256772537405
5kh5kf__4k0r9i,5kh5kf,4k0r9i,True,,2,4,0,1.0,0.0,1.0,0.0,1.583
38cvmh__2schv9,38cvmh,2schv9,True,,4,5,1,0.7777777777777778,0.2222222222222222,0.18940716981887817,0.8105928301811218,2.384923755217261
3epkwu__3uozx0,3epkwu,3uozx0,True,,3,2,1,0.6,0.4,0.31160227954387665,0.6883977204561234,2.3067346311339736
4eqpx3__7g12gi,4eqpx3,7g12gi,True,,2,5,1,0.7142857142857143,0.2857142857142857,0.423863485455513,0.576136514544487,2.1787967480759534
4cvg7t__4zie1v,4cvg7t,4zie1v,True,,2,4,0,1.0,0.0,1.0,0.0,1.583
4roahj__12aiii,4roahj,12aiii,True,,10,6,3,0.38461538461538464,0.6153846153846154,0.34154336601495744,0.6584566339850426,2.3223018812478617
651fex__8oo1h0,651fex,8oo1h0,True,,2,8,0,1.0,0.0,1.0,0.0,1.583
3iq04d__26voam,3iq04d,26voam,True,,5,3,3,0.18181818181818182,0.8181818181818181,0.4626558118810256,0.5373441881189744,2.2501802827388557
36eo8d__5gp15g,36eo8d,5gp15g,True,,1,2,0,1.0,0.0,1.0,0.0,1.583
54ms5r__2ncb45,54ms5r,2ncb45,True,,1,6,1,0.0,1.0,0.4712607524512957,0.5287392475487043,2.2788895832857348
8o6oas__9p30p9,8o6oas,9p30p9,True,,7,7,7,0.0,1.0,0.4299221561689462,0.5700778438310539,2.317495698353821
1y6m5m__3duedr,1y6m5m,3duedr,True,,1,8,0,1.0,0.0,1.0,0.0,1.583
3bnwpu__9ghml2,3bnwpu,9ghml2,True,,1,6,0,1.0,0.0,1.0,0.0,1.583
8g45cc__91dhh9,8g45cc,91dhh9,True,,5,3,0,1.0,0.0,1.0,0.0,1.583
9g9cru__3dg5b8,9g9cru,3dg5b8,True,,3,5,0,1.0,0.0,1.0,0.0,1.583
16axa6__22edfw,16axa6,22edfw,True,,3,1,0,1.0,0.0,1.0,0.0,1.583
9fypfo__2l8b74,9fypfo,2l8b74,True,,5,3,1,0.2608695652173913,0.7391304347826086,0.33247163395086926,0.6675283660491307,2.3557830019228483
34qay8__4sr43j,34qay8,4sr43j,True,,2,7,0,1.0,0.0,1.0,0.0,1.583
75jmq3__907t0e,75jmq3,907t0e,True,,5,5,0,1.0,0.0,1.0,0.0,1.583
365rsz__8hljch,365rsz,8hljch,True,,2,4,0,1.0,0.0,1.0,0.0,1.583
9ouiuv__9c2ygj,9ouiuv,9c2ygj,True,,1,2,0,1.0,0.0,1.0,0.0,1.583
4ade1g__5bd6xd,4ade1g,5bd6xd,True,,7,8,4,0.42857142857142855,0.5714285714285714,0.29047825187444687,0.7095217481255531,2.361108074860168
9s2yss__4y0c44,9s2yss,4y0c44,True,,4,1,0,1.0,0.0,1.0,0.0,1.583
2wpa6u__6igjgl,2wpa6u,6igjgl,True,,3,5,0,1.0,0.0,1.0,0.0,1.583
9ksgrx__91zw9c,9ksgrx,91zw9c,True,,9,3,0,1.0,0.0,1.0,0.0,1.583
3927kg__9cpvnj,3927kg,9cpvnj,True,,4,4,0,1.0,0.0,1.0,0.0,1.583
72dghi__77tsog,72dghi,77tsog,True,,3,6,1,0.7777777777777778,0.2222222222222222,0.3666375130414963,0.6333624869585037,2.219408337681658
8snmf6__8t7dqc,8snmf6,8t7dqc,True,,13,3,0,1.0,0.0,1.0,0.0,1.583
2nb9di__9hbfph,2nb9di,9hbfph,True,,5,7,0,1.0,0.0,1.0,0.0,1.583
37ug64__5chtd8,37ug64,5chtd8,True,,1,3,0,1.0,0.0,1.0,0.0,1.583
2wkmva__1a96ty,2wkmva,1a96ty,True,,1,8,0,1.0,0.0,1.0,0.0,1.583
3dd22t__9ju8xc,3dd22t,9ju8xc,True,,6,5,3,0.24675324675324675,0.7532467532467533,0.36926062777638435,0.6307393722236156,2.3242786685508037
34mvcm__21mnb2,34mvcm,21mnb2,True,,3,1,0,1.0,0.0,1.0,0.0,1.583
1rwf2n__4ge11v,1rwf2n,4ge11v,True,,4,5,3,0.25,0.75,0.43800159109135467,0.5619984089086454,2.2594253140797838
5wd5ov__7279rb,5wd5ov,7279rb,True,,2,2,0,1.0,0.0,1.0,0.0,1.583
7d8ci3__8ezsw9,7d8ci3,8ezsw9,True,,1,7,1,0.75,0.25,0.4409690871834755,0.5590309128165245,2.155603969479352
5j0hkz__ozotu,5j0hkz,ozotu,True,,2,1,0,1.0,0.0,1.0,0.0,1.583
91b8rh__4prrt9,91b8rh,4prrt9,True,,4,3,3,0.3,0.7,0.35908209780852,0.6409179021914799,2.323023228856623
89yso5__6obmtx,89yso5,6obmtx,True,,9,4,0,1.0,0.0,1.0,0.0,1.583
1jjdlq__8okxzn,1jjdlq,8okxzn,True,,5,1,0,1.0,0.0,1.0,0.0,1.583
3tr5v3__96jzhc,3tr5v3,96jzhc,True,,2,5,0,1.0,0.0,1.0,0.0,1.583
3pahjx__9wjit0,3pahjx,9wjit0,True,,1,2,0,1.0,0.0,1.0,0.0,1.583
6tah0m__1y6vto,6tah0m,1y6vto,True,,1,2,0,1.0,0.0,1.0,0.0,1.583
3wgagx__1qcx19,3wgagx,1qcx19,True,,6,1,0,1.0,0.0,1.0,0.0,1.583
58ln8z__9q71zz,58ln8z,9q71zz,True,,4,1,0,1.0,0.0,1.0,0.0,1.583
9wwyvt__9m0o32,9wwyvt,9m0o32,True,,2,6,0,1.0,0.0,1.0,0.0,1.583
1bsth6__3krfdy,1bsth6,3krfdy,True,,3,4,2,0.5,0.5,0.4306423016823828,0.5693576983176172,2.2157731544588226
3n0nfm__9e91ud,3n0nfm,9e91ud,True,,2,5,0,1.0,0.0,1.0,0.0,1.583
3s8meu__85fvqt,3s8meu,85fvqt,True,,2,5,0,1.0,0.0,1.0,0.0,1.583
3sqqq8__9yyet3,3sqqq8,9yyet3,True,,2,9,0,1.0,0.0,1.0,0.0,1.583
9ixuko__2owm8o,9ixuko,2owm8o,True,,2,7,0,1.0,0.0,1.0,0.0,1.583
39x85v__3rkyfy,39x85v,3rkyfy,True,,10,5,0,1.0,0.0,1.0,0.0,1.583
74i5n8__820qmi,74i5n8,820qmi,True,,6,5,0,1.0,0.0,1.0,0.0,1.583
3a796s__275ypc,3a796s,275ypc,True,,8,3,0,1.0,0.0,1.0,0.0,1.583
2chfv3__5xztwj,2chfv3,5xztwj,True,,5,5,1,0.8,0.19999999999999996,0.4122420996427536,0.5877579003572464,2.1723271031436324
8t9ma0__4xp95i,8t9ma0,4xp95i,True,,2,5,0,1.0,0.0,1.0,0.0,1.583
68cqor__2nqdep,68cqor,2nqdep,True,,4,8,2,0.6153846153846154,0.3846153846153846,0.4003714770078659,0.5996285229921341,2.220723846853123
9n4flm__9964bf,9n4flm,9964bf,True,,3,4,0,1.0,0.0,1.0,0.0,1.583
36o3q3__2trrlh,36o3q3,2trrlh,True,,4,6,0,1.0,0.0,1.0,0.0,1.583
2ygsgn__8lg4ya,2ygsgn,8lg4ya,True,,2,9,0,1.0,0.0,1.0,0.0,1.583
6ygyoj__v4w8g,6ygyoj,v4w8g,True,,2,7,1,0.7777777777777778,0.2222222222222222,0.4448249340057373,0.5551750659942627,2.146389105243153
35x8i2__67kc7a,35x8i2,67kc7a,True,,2,3,0,1.0,0.0,1.0,0.0,1.583
3f61n3__5wyr16,3f61n3,5wyr16,True,,1,2,0,1.0,0.0,1.0,0.0,1.583
29ot8n__92jpwu,29ot8n,92jpwu,True,,3,2,0,1.0,0.0,1.0,0.0,1.583
56dmkz__7fkkz9,56dmkz,7fkkz9,True,,3,1,1,0.5,0.5,0.27422700822353363,0.7257729917764664,2.361849397020042
9z5ns9__7fen5q,9z5ns9,7fen5q,True,,1,3,0,1.0,0.0,1.0,0.0,1.583
2rwmka__8kmo2q,2rwmka,8kmo2q,True,,1,9,0,1.0,0.0,1.0,0.0,1.583
36usqg__94oo8c,36usqg,94oo8c,True,,3,2,0,1.0,0.0,1.0,0.0,1.583
8vj6vd__9socrk,8vj6vd,9socrk,True,,6,6,0,1.0,0.0,1.0,0.0,1.583
3czgxf__1vp6lj,3czgxf,1vp6lj,True,,10,2,0,1.0,0.0,1.0,0.0,1.583
30o2fq__6pyj66,30o2fq,6pyj66,True,,6,4,0,1.0,0.0,1.0,0.0,1.583
98oyr5__51cd1g,98oyr5,51cd1g,True,,2,7,0,1.0,0.0,1.0,0.0,1.583
5r4u55__2d5eyz,5r4u55,2d5eyz,True,,8,5,0,1.0,0.0,1.0,0.0,1.583
8way3e__6vt9w7,8way3e,6vt9w7,True,,6,4,3,0.3076923076923077,0.6923076923076923,0.31731636822223663,0.6826836317777634,2.3604736283326377
3nq0w9__2zl0kz,3nq0w9,2zl0kz,True,,9,4,4,0.2631578947368421,0.736842105263158,0.43209227646002546,0.5679077235399745,2.262284812487666
1uybs0__76v71i,1uybs0,76v71i,True,,11,4,0,1.0,0.0,1.0,0.0,1.583
5xedmi__9ah10q,5xedmi,9ah10q,True,,7,1,0,1.0,0.0,1.0,0.0,1.583
3m492k__3b2sl6,3m492k,3b2sl6,True,,5,10,0,1.0,0.0,1.0,0.0,1.583
55caop__2hl0me,55caop,2hl0me,True,,4,5,0,1.0,0.0,1.0,0.0,1.583
7393uw__6yajjk,7393uw,6yajjk,True,,1,10,0,1.0,0.0,1.0,0.0,1.583
26622t__4bqkog,26622t,4bqkog,True,,7,3,1,0.8,0.19999999999999996,0.32681137323379517,0.6731886267662048,2.2521108585369585
1ecfgr__21ary2,1ecfgr,21ary2,True,,1,2,0,1.0,0.0,1.0,0.0,1.583
3n1gax__27eh4c,3n1gax,27eh4c,True,,1,3,0,1.0,0.0,1.0,0.0,1.583
2zi8w9__2o3xki,2zi8w9,2o3xki,True,,6,5,0,1.0,0.0,1.0,0.0,1.583
6w7mzq__5chtd8,6w7mzq,5chtd8,True,,2,3,1,0.3333333333333333,0.6666666666666667,0.36243490874767303,0.637565091252327,2.3131553720538816
9lyefq__2pdhwk,9lyefq,2pdhwk,True,,5,1,0,1.0,0.0,1.0,0.0,1.583
9he6t9__74gbs9,9he6t9,74gbs9,True,,9,8,0,1.0,0.0,1.0,0.0,1.583
3thq96__3dujnp,3thq96,3dujnp,True,,6,5,0,1.0,0.0,1.0,0.0,1.583
87cpzs__7upo02,87cpzs,7upo02,True,,6,8,0,1.0,0.0,1.0,0.0,1.583
3s5l2e__3lv3ml,3s5l2e,3lv3ml,True,,4,5,0,1.0,0.0,1.0,0.0,1.583
36y3n8__6odfwt,36y3n8,6odfwt,True,,7,2,0,1.0,0.0,1.0,0.0,1.583
8i4a3p__2w22o9,8i4a3p,2w22o9,True,,2,1,0,1.0,0.0,1.0,0.0,1.583
3cdrpo__4sk2m4,3cdrpo,4sk2m4,True,,4,7,0,1.0,0.0,1.0,0.0,1.583
1lrij7__4sc2za,1lrij7,4sc2za,True,,4,6,0,1.0,0.0,1.0,0.0,1.583
51jee8__2kjkyk,51jee8,2kjkyk,True,,2,2,0,1.0,0.0,1.0,0.0,1.583
3fwz7i__2cd206,3fwz7i,2cd206,True,,8,4,3,0.5333333333333333,0.4666666666666667,0.394547617683808,0.6054523823161919,2.2427453131784247
3c859n__8xqwff,3c859n,8xqwff,True,,1,2,0,1.0,0.0,1.0,0.0,1.583
1uybs0__2dlwkq,1uybs0,2dlwkq,True,,11,12,0,1.0,0.0,1.0,0.0,1.583
3gkak0__44nwh5,3gkak0,44nwh5,True,,3,1,0,1.0,0.0,1.0,0.0,1.583
3rkhts__9u5srr,3rkhts,9u5srr,True,,8,1,0,1.0,0.0,1.0,0.0,1.583
2cqsgr__3m0881,2cqsgr,3m0881,True,,6,2,0,1.0,0.0,1.0,0.0,1.583
53l8o4__9fi7jw,53l8o4,9fi7jw,True,,6,1,0,1.0,0.0,1.0,0.0,1.583
8483sc__7dec16,8483sc,7dec16,True,,8,3,0,1.0,0.0,1.0,0.0,1.583
3gc4mn__6jclu1,3gc4mn,6jclu1,True,,4,4,0,1.0,0.0,1.0,0.0,1.583
41fysp__2o59a7,41fysp,2o59a7,True,,5,3,3,0.2727272727272727,0.7272727272727273,0.4052886093656222,0.5947113906343777,2.2853827858952633
65zh1p__2tf7fw,65zh1p,2tf7fw,True,,1,8,0,1.0,0.0,1.0,0.0,1.583
3rfu5h__93f70b,3rfu5h,93f70b,True,,4,4,0,1.0,0.0,1.0,0.0,1.583
4y064o__5b3s39,4y064o,5b3s39,True,,1,6,0,1.0,0.0,1.0,0.0,1.583
955w8h__5fqe8c,955w8h,5fqe8c,True,,5,7,2,0.6153846153846154,0.3846153846153846,0.4361318573355675,0.5638681426644325,2.1873272276650826
8hvkvx__7c3nfl,8hvkvx,7c3nfl,True,,1,3,0,1.0,0.0,1.0,0.0,1.583
1quwta__78xk0z,1quwta,78xk0z,True,,3,8,0,1.0,0.0,1.0,0.0,1.583
7eos5h__7fen5q,7eos5h,7fen5q,True,,1,3,0,1.0,0.0,1.0,0.0,1.583
35z6rt__7c62o1,35z6rt,7c62o1,True,,5,2,0,1.0,0.0,1.0,0.0,1.583
3h3n8c__5cu2au,3h3n8c,5cu2au,True,,1,4,0,1.0,0.0,1.0,0.0,1.583
2fqw49__3f61n3,2fqw49,3f61n3,True,,3,1,0,1.0,0.0,1.0,0.0,1.583
2u4ee3__2tvkvl,2u4ee3,2tvkvl,True,,1,3,0,1.0,0.0,1.0,0.0,1.583
3qjotl__6jamp2,3qjotl,6jamp2,True,,2,2,0,1.0,0.0,1.0,0.0,1.583
5q23dw__3azhsc,5q23dw,3azhsc,True,,5,3,0,1.0,0.0,1.0,0.0,1.583
38tnv3__761nfe,38tnv3,761nfe,True,,1,4,0,1.0,0.0,1.0,0.0,1.583
9hb224__1kvkst,9hb224,1kvkst,True,,2,3,0,1.0,0.0,1.0,0.0,1.583
1ojy01__74a94r,1ojy01,74a94r,True,,2,1,0,1.0,0.0,1.0,0.0,1.583
1urdwq__9uf5b7,1urdwq,9uf5b7,True,,1,3,0,1.0,0.0,1.0,0.0,1.583
8dmlxa__79l5xe,8dmlxa,79l5xe,True,,1,3,0,1.0,0.0,1.0,0.0,1.583
2t69u1__9fn4bl,2t69u1,9fn4bl,True,,3,4,1,0.7142857142857143,0.2857142857142857,0.3113425523042679,0.6886574476957321,2.2838800475459013
1l2ils__7afjk2,1l2ils,7afjk2,True,,4,6,0,1.0,0.0,1.0,0.0,1.583
3pu2aq__9hlsac,3pu2aq,9hlsac,True,,1,3,0,1.0,0.0,1.0,0.0,1.583
3kq8kd__3j0ezc,3kq8kd,3j0ezc,True,,7,1,0,1.0,0.0,1.0,0.0,1.583
3fh8vx__277oip,3fh8vx,277oip,True,,3,4,0,1.0,0.0,1.0,0.0,1.583
2gw1y6__3reprk,2gw1y6,3reprk,True,,3,4,0,1.0,0.0,1.0,0.0,1.583
3221cq__47o6y8,3221cq,47o6y8,True,,4,8,0,1.0,0.0,1.0,0.0,1.583
4kvltm__95dtl9,4kvltm,95dtl9,True,,1,5,0,1.0,0.0,1.0,0.0,1.583
uj9x9__26mg30,uj9x9,26mg30,True,,4,3,1,0.3076923076923077,0.6923076923076923,0.3985645975917578,0.6014354024082422,2.284595906924442
1debp9__4m8ter,1debp9,4m8ter,True,,2,3,1,0.6,0.4,0.35737335681915283,0.6426266431808472,2.263989022066593
3kaldi__1ck9ny,3kaldi,1ck9ny,True,,3,2,0,1.0,0.0,1.0,0.0,1.583
3oldln__5httb2,3oldln,5httb2,True,,5,4,0,1.0,0.0,1.0,0.0,1.583
61srxy__2mevbz,61srxy,2mevbz,True,,1,1,0,1.0,0.0,1.0,0.0,1.583
8golrs__8wfmcz,8golrs,8wfmcz,True,,11,3,0,1.0,0.0,1.0,0.0,1.583
1mx5bb__3bprbv,1mx5bb,3bprbv,True,,5,2,1,0.5,0.5,0.29397372901439667,0.7060262709856033,2.343407934473455
72ay9s__274ioe,72ay9s,274ioe,True,,10,3,0,1.0,0.0,1.0,0.0,1.583
3tm1gz__6dvnoh,3tm1gz,6dvnoh,True,,5,2,0,1.0,0.0,1.0,0.0,1.583
3kbxwl__3aggem,3kbxwl,3aggem,True,,2,2,0,1.0,0.0,1.0,0.0,1.583
3wcgev__2ljby4,3wcgev,2ljby4,True,,1,2,0,1.0,0.0,1.0,0.0,1.583
78r7oz__7febu9,78r7oz,7febu9,True,,1,4,0,1.0,0.0,1.0,0.0,1.583
q7s06__16axa6,q7s06,16axa6,True,,5,3,0,1.0,0.0,1.0,0.0,1.583
2ylksx__4688f2,2ylksx,4688f2,True,,2,2,0,1.0,0.0,1.0,0.0,1.583
9x6a1z__52rugj,9x6a1z,52rugj,True,,8,3,0,1.0,0.0,1.0,0.0,1.583
29u7m1__4es909,29u7m1,4es909,True,,2,4,1,0.6666666666666666,0.33333333333333337,0.37330013513565063,0.6266998648643494,2.2356416704634823
34f8no__3aw0v1,34f8no,3aw0v1,True,,1,6,0,1.0,0.0,1.0,0.0,1.583
9l331n__6w73gt,9l331n,6w73gt,True,,2,2,1,0.5,0.5,0.4363217130303383,0.5636782869696617,2.210469152200967
3k95vb__4xr0w5,3k95vb,4xr0w5,True,,10,3,0,1.0,0.0,1.0,0.0,1.583
8zody5__38kilh,8zody5,38kilh,True,,7,6,0,1.0,0.0,1.0,0.0,1.583
33zeje__46lr6r,33zeje,46lr6r,True,,2,2,0,1.0,0.0,1.0,0.0,1.583
5omz1r__2rb9lm,5omz1r,2rb9lm,True,,2,4,0,1.0,0.0,1.0,0.0,1.583
3atgok__8zb0rc,3atgok,8zb0rc,True,,2,2,0,1.0,0.0,1.0,0.0,1.583
3tb56y__4jvd0z,3tb56y,4jvd0z,True,,3,2,0,1.0,0.0,1.0,0.0,1.583
33ercf__7qh0z2,33ercf,7qh0z2,True,,1,12,0,1.0,0.0,1.0,0.0,1.583
2uvcdq__1k07af,2uvcdq,1k07af,False,Connection error.,5,2,0,1.0,0.0,1.0,0.0,1.583
1wlimc__7b2hv6,1wlimc,7b2hv6,True,,10,3,0,1.0,0.0,1.0,0.0,1.583
9awe7a__9k3jsw,9awe7a,9k3jsw,False,Connection error.,6,5,0,1.0,0.0,1.0,0.0,1.583
4r4yuk__9tzi6n,4r4yuk,9tzi6n,True,,8,3,0,1.0,0.0,1.0,0.0,1.583
1hartx__1x0zyg,1hartx,1x0zyg,True,,6,2,0,1.0,0.0,1.0,0.0,1.583
93bzv7__2q6bdr,93bzv7,2q6bdr,True,,4,2,0,1.0,0.0,1.0,0.0,1.583
9wp74i__41ghjh,9wp74i,41ghjh,True,,3,3,0,1.0,0.0,1.0,0.0,1.583
3vynyg__2gmat6,3vynyg,2gmat6,True,,5,5,0,1.0,0.0,1.0,0.0,1.583
fvisl__3io3nf,fvisl,3io3nf,True,,2,3,0,1.0,0.0,1.0,0.0,1.583
1v37v2__9fq4lu,1v37v2,9fq4lu,True,,4,5,0,1.0,0.0,1.0,0.0,1.583
2uj6yq__9ua5w2,2uj6yq,9ua5w2,True,,8,3,0,1.0,0.0,1.0,0.0,1.583
65z9qc__92msah,65z9qc,92msah,True,,8,4,0,1.0,0.0,1.0,0.0,1.583
8g6ot1__275ypc,8g6ot1,275ypc,True,,1,3,0,1.0,0.0,1.0,0.0,1.583
73wgq7__2b172c,73wgq7,2b172c,True,,5,5,0,1.0,0.0,1.0,0.0,1.583
3ff579__3n954y,3ff579,3n954y,True,,3,5,0,1.0,0.0,1.0,0.0,1.583
2nw0yk__8f1bmg,2nw0yk,8f1bmg,True,,1,6,0,1.0,0.0,1.0,0.0,1.583
58rakr__73cu8r,58rakr,73cu8r,True,,2,2,0,1.0,0.0,1.0,0.0,1.583
9x4e6o__28fdxn,9x4e6o,28fdxn,True,,5,3,1,0.75,0.25,0.3574947416782379,0.6425052583217621,2.2335606607466936
3sa9sl__8wzf5p,3sa9sl,8wzf5p,True,,2,6,0,1.0,0.0,1.0,0.0,1.583
2bzjj0__5h8xl3,2bzjj0,5h8xl3,True,,2,4,2,0.3333333333333333,0.6666666666666667,0.3517448678612709,0.6482551321387291,2.3231388012376923
9tdjbp__phdv7,9tdjbp,phdv7,True,,5,2,0,1.0,0.0,1.0,0.0,1.583
2orjlm__40khu9,2orjlm,40khu9,True,,8,1,0,1.0,0.0,1.0,0.0,1.583
51bs11__99gatx,51bs11,99gatx,True,,4,6,2,0.5454545454545454,0.4545454545454546,0.30261362344026566,0.6973863765597343,2.326152773432772
971u5n__52rugj,971u5n,52rugj,True,,1,3,0,1.0,0.0,1.0,0.0,1.583
3r9qbz__2oj1pl,3r9qbz,2oj1pl,True,,3,4,0,1.0,0.0,1.0,0.0,1.583
5mo7pp__95rrwx,5mo7pp,95rrwx,True,,4,5,0,1.0,0.0,1.0,0.0,1.583
2xtmak__4uvqyn,2xtmak,4uvqyn,True,,2,9,0,1.0,0.0,1.0,0.0,1.583
37dmax__8mjrn8,37dmax,8mjrn8,True,,3,4,0,1.0,0.0,1.0,0.0,1.583
8ic75t__9odwkz,8ic75t,9odwkz,True,,2,2,1,0.5,0.5,0.3819572627544403,0.6180427372455597,2.261240112313628
2rmo6o__51vrpp,2rmo6o,51vrpp,True,,5,4,0,1.0,0.0,1.0,0.0,1.583
1r60ft__57vaow,1r60ft,57vaow,True,,4,2,2,0.2857142857142857,0.7142857142857143,0.26856955885887146,0.7314304411411285,2.4104400318388426
3keaoo__8s5sln,3keaoo,8s5sln,True,,9,4,0,1.0,0.0,1.0,0.0,1.583
820qmi__6pqc9f,820qmi,6pqc9f,True,,5,8,1,0.8461538461538461,0.15384615384615385,0.37181274592876434,0.6281872540712357,2.2007563842694347
30a3nv__6hy4jg,30a3nv,6hy4jg,True,,3,2,0,1.0,0.0,1.0,0.0,1.583
30nstm__2k05ga,30nstm,2k05ga,True,,6,1,1,0.3,0.7,0.4003372999529044,0.5996627000470955,2.2844949955739824
3a0u57__9yz6he,3a0u57,9yz6he,True,,3,12,0,1.0,0.0,1.0,0.0,1.583
38hmg6__8kolmj,38hmg6,8kolmj,True,,4,6,0,1.0,0.0,1.0,0.0,1.583
94kczb__3lvuz1,94kczb,3lvuz1,True,,3,5,0,1.0,0.0,1.0,0.0,1.583
4l8025__2kdpzp,4l8025,2kdpzp,True,,2,1,0,1.0,0.0,1.0,0.0,1.583
3g9i51__5l1bxq,3g9i51,5l1bxq,True,,2,2,0,1.0,0.0,1.0,0.0,1.583
2xf182__92yov6,2xf182,92yov6,True,,4,8,0,1.0,0.0,1.0,0.0,1.583
344p54__89kk4t,344p54,89kk4t,True,,3,8,0,1.0,0.0,1.0,0.0,1.583
2ii3kq__4xzd1g,2ii3kq,4xzd1g,True,,7,1,0,1.0,0.0,1.0,0.0,1.583
2z9ze5__6ygyoj,2z9ze5,6ygyoj,True,,3,2,0,1.0,0.0,1.0,0.0,1.583
37m5w9__7bmle4,37m5w9,7bmle4,True,,5,7,2,0.6153846153846154,0.3846153846153846,0.4006148912012577,0.5993851087987423,2.2204965223379145
1pz5nb__7b2hv6,1pz5nb,7b2hv6,True,,8,3,0,1.0,0.0,1.0,0.0,1.583
73d411__3tz1to,73d411,3tz1to,True,,4,3,0,1.0,0.0,1.0,0.0,1.583
3ac45f__9sbbw3,3ac45f,9sbbw3,True,,5,10,4,0.16666666666666666,0.8333333333333334,0.4679833184927702,0.5320166815072298,2.2482670455262683
4szj59__61wwhj,4szj59,61wwhj,True,,8,4,0,1.0,0.0,1.0,0.0,1.583
3x5kfi__7cqow1,3x5kfi,7cqow1,True,,2,3,0,1.0,0.0,1.0,0.0,1.583
9emt5s__2w5gbx,9emt5s,2w5gbx,True,,4,5,0,1.0,0.0,1.0,0.0,1.583
